PlanName,DataEntryCode,source_IncomeStatement,notes_IncomeStatement,initials_IncomeStatement_check,FVChange_SecLend,expense_SecLendMgmtFees,FVChange_SecLend_UG,CAFR_check,AV_check,LastYearOfData_check,ppd_id,EEGroupID,TierID,fy,contrib_EE_regular,contrib_ER_regular,contrib_ER_state,contrib_EE_PurchaseService,contrib_EE_other,contrib_ER_other,contrib_other,contrib_tot,FairValueChange_investments,FairValueChange_RealEstate,income_interest,income_dividends,income_InterestAndDividends,income_RealEstate,income_PrivateEquity,income_alternatives,income_international,income_OtherInvestments,expense_RealEstate,expense_PrivateEquity,expense_alternatives,expense_OtherInvestments,expense_investments,income_SecuritiesLending,expense_SecuritiesLending,income_SecuritiesLendingRebate,income_OtherAdditions,income_net,expense_TotBenefits,expense_RetBenefits,expense_DisabilityBenefits,expense_DeathBenefits,expense_DROPBenefits,expense_SurvivorBenefits,expense_COLABenefits,expense_LumpSumBenefits,expense_OtherBenefits,expense_refunds,expense_AdminExpenses,expense_Depreciation,expense_OtherDeductions,expense_net,adjustment_MktAssets,MktAssets_net
Alameda County Employee's Retirement Association {ACERA},,2014 ACERA CAFR p 21,,CM,,-622,,,,,137,0,0,2014,79714,179215,,,,,,258929,195154,,,,130012,,,,,,,,,,-47093,3154,-666,-44,-137914,401576,-371236,-366984,,-2403,,,-1849,,,-7453,-13855,,-1110,-393654,,6023597
Alameda County Employee's Retirement Association {ACERA},,2015 ACERA CAFR p 20,,CM,,-557,,,,,137,0,0,2015,82949,188079,,,,,,271028,-61627,,,,106420,,,,,,,,,,-53540,2964,-734,-177,-58965,205546,-392307,-388198,,-2553,,,-1556,,,-8991,-14261,,-1142,-416701,,5812442
Alameda County Employee's Retirement Association {ACERA},1,,,cm,,,,,,,137,0,0,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kern County Employees Retirement Association {KCERA},,2002 CAFR p 28,,cm/MGN,,,,1,,,138,0,0,2001,9173.557000000001,41067.487,,,,,,50241.044,-143430.832,,31647.293,5622.317,37269.61,9883.331,,,,46.091,,,,,-3607.441,911.09,-863.2430000000001,,,-49550.35,-71897.363,-65268.084,,,,,,,-6629.279000000001,-1222.707,-1903.426,,-89.42700000000001,-75112.923,,1542081.043
Kern County Employees Retirement Association {KCERA},,2002 CAFR p 28,,cm/MGN,,,,1,,,138,0,0,2002,11287.597,41881.569,,,,,,53169.166,-117408.356,,31051.163,6177.114,37228.277,7949.161,,,,15.719,,,,,-4226.773,1712.844,-1518.849,,,-23078.811,-79177.249,-71970.66899999999,,,,,,,-7206.58,-1435.764,-2167.965,,-48.29,-82829.268,,1436172.964
Kern County Employees Retirement Association {KCERA},,2004 CAFR p 27,,cm/MGN,,,,1,,,138,0,0,2003,12748.788,343338.853,,,,,,356087.641,58571.559,,25106.275,4700.462,29806.737,3297.341,,,,18.275,,,,,-3888.553,1108.103,-978.273,,,444022.83,-92701.28,-85175.696,,,,,,,-7525.584,-1600.799,-2166.624,,-780.4440000000001,-97249.12699999999,,1782946.667
Kern County Employees Retirement Association {KCERA},,2004 CAFR p 27,,cm/MGN,,,,1,,,138,0,0,2004,10450.868,48759.946,,,,,,59210.814,261649.793,,23235.643,9003.440000000001,32239.083,6741.929,,,,63.189,,,,,-4848.244,1162.61,-934.3200000000001,,,355284.854,-103045.623,-95227.129,,,,,,,-7818.494,-1914.751,-2495.754,,-55.987,-107512.115,,2030719.406
Kern County Employees Retirement Association {KCERA},,2006 CAFR p 27,,CM,,,,,,,138,0,0,2005,10350.993,60268.141,,,,,,70619.13400000001,181651.837,,30668.7829999999,10392.329,41061.1119999999,5880.345,,,,1.466,,,,,-4623.38299999999,5144.63299999999,-4673.877,,,295061.266999999,-109074.189,-101017.56,,,,,,,-8056.62899999999,-1931.893,-2500.768,,-2.745,-113509.595,,2212271.078
Kern County Employees Retirement Association {KCERA},,2006 CAFR p 27,,CM,,,,,,,138,0,0,2006,11774.784,100734.23,,,,,,112509.014,204624.584999999,,45362.84,12992.873,58355.713,3328.402,,,,244.604,,,,,-7501.69899999999,12392.008,-11683.135,,,372269.492,-121826.501,-113337.274,,,,,,,-8489.227000000001,-1938.989,-2518.913,,-.111,-126284.514,,2458256.05599999
Kern County Employees Retirement Association {KCERA},,2007 CAFR p 27,,CM,,,,,,,138,0,0,2007,12633.79,128134.672,,,,,,140768.462,390236.550999999,,54265.4259999999,13611.508,67876.93399999989,2407.415,,,,.477999999999999,,,,,-7885.26599999999,16700.929,-15974.295,,,594131.2079999991,-134564.654999999,-125416.660999999,,,,,,,-9147.994000000001,-2513.648,-3030.48799999999,,-.704999999999999,-140109.496,,2912277.768
Kern County Employees Retirement Association {KCERA},,2008 CAFR p 29,,CM,,,,,,,138,0,0,2008,15031.419,137263.673,,,,,,152295.092,-281625.951,,64315.286,19962.893,84278.179,3282.78099999999,,,,.335,,,,,-8995.49,12255.3449999999,-10757.6759999999,,,-49267.385,-146186.647,-136189.351,,,,,,,-9997.296,-2374.07099999999,-3341.021,,-.105,-151901.844,,2711108.53899999
Kern County Employees Retirement Association {KCERA},,2009 CAFR p 26,,CM,,,,,,,138,0,0,2009,18191.4019999999,138814.788999999,,,,,,157006.190999999,-738918.986,,50633.025,14809.8259999999,65442.8509999999,-557.178999999999,,,,37.581,,,,,-5147.02099999999,3564.59,-1757.53099999999,,,-520329.504,-159859.767,-149365.037,,,,,,,-10494.73,-2629.34299999999,-3072.61799999999,,,-165561.728,,2025217.308
Kern County Employees Retirement Association {KCERA},,2010 CAFR p 28,,CM,,,,,,,138,0,0,2010,17877,151127,,,,,,169004,247042,,37626,13033,50659,-1582,,,,10,,,,,-5422,726,-100,,,460337,-178049,-166836,,,,,,,-11213,-2317,-3207,,-547,-184120,,2301434
Kern County Employees Retirement Association {KCERA},,2011 CAFR p  28,,CM,,,,,,,138,0,0,2011,18271,177444,,,,,,195715,467676,,21811,17287,39098,,,,,3654,,,,,-7572,849,-152,,,699268,-197896,-186460,,,,,,,-11436,-3117,-3763,,,-204776,,2795926
Kern County Employees Retirement Association {KCERA},,2012 CAFR p 28,,CM,,,,,,,138,0,0,2012,18720,189837,,,,,,208557,-13933,,22176,19493,41669,1759,,,,1,,,,,-9045,716,-15,,,229707,-219058,-207250,,,,,,,-11808,-3082,-3469,,,-225609,,2800024
Kern County Employees Retirement Association {KCERA},,,,CM,,,,,,,138,0,0,2013,20283,211677,,,,,,231960,266891,,25264,24203,49467,2978,,,,7651,,,,,-8615,918,-26,,,551224,-239136,-226610,,,,,,,-12526,-3494,-3848,,,-246478,,3104770
Kern County Employees Retirement Association {KCERA},,,,CM,,,,,,,138,0,0,2014,25810,220393,,,,,,246203,440650,,27836,20132,47968,6130,,,,107,,,,,-8472,1111,,,,733697,-254383,-241502,,,,,,,-12881,-3112,-4860,,,-262355,,3576112
Kern County Employees Retirement Association {KCERA},,2015 CAFR P 29,,TP,,,,,,,138,0,0,2015,30325,215477,,,,,,245802,35069,,28342,19240,47582,22525,,,,,,,,,-23891,645,,,,327732,-270367,-257153,,,,,,,-13214,-3498,-4886,,,-278751,,3625093
Kern County Employees Retirement Association {KCERA},,2016 CAFR p24,,TF/CC,,,,,,,138,0,0,2016,33278,234714,,,,,,267992,,,28967,20667,49634,,,,,,,,,,-20420,318,,,,240457,-285456,-272269,,,,,,,-13187,-3282,-5225,,,-293963,,3571587
Los Angeles City Employees Retirement System {LACERS},,,,CM,,,,1,,,139,0,0,2001,69460,79861,,,,,,149321,-505822,,163275,36458,199733,16745,,1631,,,,,,,-12936,,,,,-151328,-308636,-308636,,,,,,,,-12923,-7193,,,-328755,,6537135
Los Angeles City Employees Retirement System {LACERS},,,,CM,,,,1,,,139,0,0,2002,75654,51879,,,,,,127533,-508968,,131723,38439,170162,28513,,1929,,,,,,,-15487,3521,,,,-192797,-332747,-332747,,,,,,,,-13049,-7137,,,-352933,,5991405
Los Angeles City Employees Retirement System {LACERS},,,,CM,,,,1,,,139,0,0,2003,83068,70923,,,,,,153991,64062,,98787,47876,146663,20770,,1794,,,,,,,-15286,3286,-963,,,374317,-358195,-358195,,,,,,,,-14679,-7706,,,-380580,,5985142
Los Angeles City Employees Retirement System {LACERS},,2004 CAFR p 25,,CM,,,,,,,139,0,0,2004,93418,120057,,,,,,213475,936381,,82182,60299,142481,26934,,6789,,,,,,,-17732,3349,-836,,,1310841,-380276,-380276,,,,,,,,-11338,-9066,,,-400680,,6895303
Los Angeles City Employees Retirement System {LACERS},,2005 CAFR 31,,CM,,,,,,,139,0,0,2005,94268,175947,,,,,,270215,453380,,91298,81721,173019,44542,,14391,,,,,,,-15459,4532,-1016,,,943604,-405456,-405456,,,,,,,,-10679,-9303,,,-425438,,7413469
Los Angeles City Employees Retirement System {LACERS},,2006 CAFR p 29,,CM,,,,,,,139,0,0,2006,98262,244283,,,,,,342545,700724,,112452,84066,196518,29136,,9635,,,,,,,-15689,6303,-1228,,,1267944,-431232,-431232,,,,,,,,-13021,-10284,,,-454537,,8226876
Los Angeles City Employees Retirement System {LACERS},,2007 CAFR p 29,,CM,,,,,,,139,0,0,2007,106234,293160,,,,,,399394,1346681,,124351,98984,223335,17559,,15914,,,,,,,-18296,8012,-1558,,,1991041,-457847,-457847,,,,,,,,-17452,-9501,,,-484800,,9733117
Los Angeles City Employees Retirement System {LACERS},,2008 CAFR p 25,,CM,,,,,,,139,0,0,2008,114678,302810,,,,,,417488,-810799,,135287,106871,242158,13385,,10566,,,,,,,-19956,17059,-2799,,,-132898,-484549,-484549,,,,,,,,-20515,-11987,,,-517051,,9083168
Los Angeles City Employees Retirement System {LACERS},,2009 CAFR p 25,,CM,,,,,,,139,0,0,2009,118592,288516,,,,,,407108,-2022395,,114745,87776,202521,12127,,7679,,,,,,,-14553,15662,-1947,,,-1393798,-510634,-510634,,,,,,,,-21325,-12829,,,-544788,,7144582
Los Angeles City Employees Retirement System {LACERS},,2010 CAFR p 30,,CM,,,,,,,139,0,0,2010,126961,266240,,,,,,393201,729621,,106614,77315,183929,5809,,8232,,,,,,,-19836,3867,-534,,,1304289,-569938,-569938,,,,,,,,-27971,-14204,,,-612113,,7836758
Los Angeles City Employees Retirement System {LACERS},,2011 CAFR p 31,,CM,,,,,,,139,0,0,2011,114731,306737,,,,,,421468,1458050,,100795,81372,182167,9156,,23976,,,,,,,-22065,4077,-537,,,2076292,-654384,-654384,,,,,,,,-18215,-13232,,,-685831,,9227219
Los Angeles City Employees Retirement System {LACERS},,2012 CAFR p 33,,CM,,,,,,,139,0,0,2012,178246,308712,,,,,,486958,-123474,,95156,80469,175625,13059,,20949,,,,,,,-17378,4605,-681,,,559663,-664626,-664626,,,,,,,,-11100,-12995,,,-688721,,9098161
Los Angeles City Employees Retirement System {LACERS},,,,CM,,,,,,,139,0,0,2013,197881,346350,,,,,,544231,1048344,,86432,96471,182903,23815,,33199,,,,,,,-17519,5720,-850,,,1819843,-687362,-687362,,,,,,,,-17697,-13352,,,-718411,,10199593
Los Angeles City Employees Retirement System {LACERS},,2014 CAFR p 37,,CM,,,,,,,139,0,0,2014,204136,357818,,,,,,561954,1591780,,87044,108510,195554,24917,,25481,,,,,,,-21546,4785,-705,,,2382220,-708956,-708956,,,,,,,,-15982,-12438,,,-737376,,11844437
Los Angeles City Employees Retirement System {LACERS},,2015 CAFR p 35,,TP,,,,,,,139,0,0,2015,207564,381299,,,,,,588863,95676,,79280,129661,208941,,,,,50903,,,,,-51552,5378,-789,,,897420,-734736,-734736,,,,,,,,-10121,-15946,,,-760803,,11981054
Los Angeles City Employees Retirement System {LACERS},,2016 CAFR p 37,,CM,,,,,,,139,0,0,2016,211345,440704,,,,,,652049,-191801,,86782,138552,225334,,,,,43115,,,,,-54604,6557,-963,,,679687,-767264,-767264,,,,,,,,-7719,-15576,,,-790559,,11870182
Los Angeles Fire and Police Pension System {Pensions},,2001 CAFR p 28,,CM,,,,,,,140,0,0,2001,58182.993,138933.173,,,,,409.060999999999,197525.227,-1769301.019,,259082.272999999,104876.784,363959.056999999,70170.40700000001,,6638.327,,1258.538,,,,,-33696.0369999999,4893.871,,,,-1158551.629,-470686.808999999,-443006.114999999,,,,,,,-27680.694,-5749.45499999999,-5951.62799999999,,,-482387.891999999,,11382704.362
Los Angeles Fire and Police Pension System {Pensions},,2002 CAFR p 27,,CM,,,,,,,140,0,0,2002,63445.5029999999,103447.209,,,,,3637.472,170530.184,-1360013.911,,226168.227,90424.735,316592.962,75562.736,,5999.29299999999,,363.84,,,,,-26255.9419999999,5649.108,,,,-811571.73,-493910.743999999,-464163.811999999,,,,,,,-29746.932,-3512.02799999999,-7979.684,,,-505402.456,,10065730.176
Los Angeles Fire and Police Pension System {Pensions},,2003 CAFR p 5,,CM,,,,,,,140,0,0,2003,70953.4539999999,98529.0489999999,,,,,,169482.503,169167.668999999,,200926.272,84122.838,285049.11,62071.3839999999,,3984.11799999999,,374.528,,,,,-23286.7429999999,3547.76499999999,,,4179.049,674569.383,-530468.240999999,-489958.680999999,,,,,,,-40509.56000000001,-3158.99,-7851.982,,,-541479.2129999991,,10198820.346
Los Angeles Fire and Police Pension System {Pensions},,2004 CAFR p 20,,CM,,,,,,,140,0,0,2004,73439.319,136202.867,,,,,,209642.185999999,1410905.593,,179917.019,99181.4349999999,279098.4539999999,51417.3059999999,,5494.24799999999,,828.518,,,,,-28249.5679999999,3338.46,,,15758.383,1948233.58,-563730.684,-518518.14,,,,,,,-45212.544,-3963.44,-9130.663000000001,,,-576824.787,,11570229.139
Los Angeles Fire and Police Pension System {Pensions},,2005 CAFR p 27,,CM,,,,,,,140,0,0,2005,75785.50599999991,135853.687999999,,,,,,211639.193999999,809175.525,,147427.102,132042.777,279469.879,40267.091,,12820.733,,1759.749,,,,,-31443.446,3789.302,,,8162.568,1335640.595,-552436.650999999,-552436.650999999,,,,,,,,-3206.33,-9079.690000000001,,,-564722.670999999,-568118.5720000006,11773028.491
Los Angeles Fire and Police Pension System {Pensions},,2006 CAFR p 27,,CM,,,,,,,140,0,0,2006,79402.694,143945.802,,,,,,223348.496,1138647.57599999,,166572.524999999,135987.896,302560.420999999,39369.6759999999,,7795.00699999999,,368.64,,,,,-39516.4119999999,11014.15,-1299.414,,1356.117,1683644.257,-591041.9080000001,-591041.9080000001,,,,,,,,-4113.03399999999,-9152.290000000001,,,-604307.231999999,,12852365.516
Los Angeles Fire and Police Pension System {Pensions},,2007 CAFR p 6,,CM,,,,,,,140,0,0,2007,91263.474,224946.081999999,,,,,,316209.555999999,1977505.066,,170382.033,164765.973,335148.006,39540.351,,12599.2559999999,,7576.559,,,,,-45352.364,9532.65799999999,-1187.347,,2291.487,2653863.228,-733810.3649999989,-733810.3649999989,,,,,,,,-4792.898,-11044.038,,,-749647.3009999991,,14756581.443
Los Angeles Fire and Police Pension System {Pensions},,2009 CAFR p 27,,CM,,,,,,,140,0,0,2008,98074.2189999999,261635.491,,,,,,359709.71,-1080860.928,,161559.187,186570.668,348129.855,46549.9539999999,,9341.93399999999,,-1750.721,,,,,-56031.43,5910.78399999999,-1962.804,,2709.181,-368254.465,-754312.321,-754312.321,,,,,,,,-2767.666,-11800.5859999999,,,-768880.572999999,,13619446.4049999
Los Angeles Fire and Police Pension System {Pensions},,2009 CAFR p 27,,CM,,,,,,,140,0,0,2009,103685.447,238697.929,,,,,,342383.375999999,-3060535.26299999,,122457.69,156641.524,279099.214,11652.574,,5739.598,,3880.694,,,,,-51278.4429999999,4605.359,-1423.345,,3962.261,-2461913.975,-762205.410999999,-762205.410999999,,,,,,,,-2858.335,-12674.8089999999,,,-777738.5550000001,,10379793.875
Los Angeles Fire and Police Pension System {Pensions},,2010 CAFR p 23,,CM,,,,,,,140,0,0,2010,106480.004,250516.858,,,,,,356996.862,1216720.48,,92156.9769999999,149342.163999999,241499.1409999989,20103.644,,15783.796,,3374.581,,,,,-51559.868,4220.74899999999,-644.168,,1544.69699999999,1808039.914,-768113.5119999991,-768113.5119999991,,,,,,,,-2945.58599999999,-12824.352,,,-783883.45,,11403950.339
Los Angeles Fire and Police Pension System {Pensions},,2011 CAFR p 23,,CM,,,,,,,140,0,0,2011,105534.628,277092.250999999,,,,,,382626.879,2267008.67799999,,76976.67999999991,185389.182999999,262365.8629999989,36921.2439999999,,17635.47,,4471.98899999999,,,,,-52357.0539999999,2367.89899999999,-259.291,,2123.86499999999,2922905.54199999,-786860.515999999,-786860.515999999,,,,,,,,-3145.172,-12662.39,,,-802668.0779999991,,13524187.8029999
Los Angeles Fire and Police Pension System {Pensions},,2012 CAFR p 23,,CM,,,,,,,140,0,0,2012,120099.124,321593.433,,,,,,441692.556999999,-91411.3969999999,,113081.586,169456.008,282537.594,59570.5729999999,,16740.574,,1285.334,,,,,-48621.792,5950.645,-594.24,,1876.73499999999,669026.5829999991,-831190.554,-831190.554,,,,,,,,-1338.502,-13610.954,,,-846140.01,,13347074.376
Los Angeles Fire and Police Pension System {Pensions},,2013 CAFR p 13,,CM,,,,,,,140,0,0,2013,121777.654,375448.092,,,,,,497225.746,1345525.723,,105000.214,193583.363,298583.5770000001,64904.411,,37171.522,,3451.327,,,,,-51987.11,8444.788000000001,-843.478,,2525.693,2205002.199,-856236.598,-856236.598,,,,,,,,-3266.578,-12200.359,,,-871703.535,,14680373.04
Los Angeles Fire and Police Pension System {Pensions},,2014 CAFR p 28,,CM,,,,,,,140,0,0,2014,124394.889,440698.26,,,,,,565093.149,2274456.889,,103466.28,209258.753,312725.033,59874.324,,33417.573,,3759.251,,,,,-65243.367,7947.591,-793.457,,2898.644,3194135.63,-856035.6629999999,-856035.6629999999,,,,,,,,-2950.391,-13865.199,,,-872851.253,,17001657.417
Los Angeles Fire and Police Pension System {Pensions},,2015 CAFR p 28,,TP,,,,,,,140,0,0,2015,126770.882,480332.251,,,,,,607103.133,189380.584,,105684.53,214597.751,320282.281,67776.65700000001,,29306.707,,126083.194,,,,,-70374.872,8013.539,-799.855,,4849.056,1281620.424,-915163.279,-915163.279,,,,,,,,-3746.037,-17814.449,,,-936723.765,,17346554.076
Los Angeles Fire and Police Pension System {Pensions},,,,TF,,,,,,,140,0,0,2016,129733.559,478385.438,,,,,,608118.997,-221126.477,,117592.847,226490.236,344083.083,76412.712,,24137.732,,-3132.218,,,,,-71553.14200000001,8202.075000000001,-818.709,,3107.832,767431.885,-987296.111,-987296.111,,,,,,,,-3067.069,19346.446,,,-1009709.626,,17104276.335
Los Angeles Water and Power Employees Retirement Plan {DWP},,2002 CAFR p 16,,JP,,,,1,,,141,0,0,2001,27688.883,25763.218,,,124.181,2282.401,,55858.683,259512.87,,171364.518,63255.317,234619.835,,,,,,,,,,-878.632,477.058,,,,549589.814,-275870.558,-275870.558,,,,,,,,-2874.071,-1403.769,,,-280148.398,,6157205.512
Los Angeles Water and Power Employees Retirement Plan {DWP},,2003 CAFR p 16,,CM,,,,,,,141,0,0,2002,30002.271,27241.8009999999,,,11.962,2202.79,,59458.824,-457380.184,,143491.423,64746.218,208237.641,,,,,,,,,,-914.779,291.694999999999,,,,-190306.803,-290243.65,-290243.65,,,,,,,,-4225.848,-1288.011,,,-295757.509,,5671141.2
Los Angeles Water and Power Employees Retirement Plan {DWP},,2003 CAFR p 16,,CM,,,,,,,141,0,0,2003,36490.767,40560.8819999999,,,11.015,2612.14199999999,,79674.8059999999,-74499.398,,118909.63,65489.292,184398.922,,,,,,,,,,-981.1470000000001,217.587999999999,,,,188810.771,-295587.104999999,-295587.104999999,,,,,,,,-3967.902,-1630.99499999999,,,-301186.001999999,,5558765.96899999
Los Angeles Water and Power Employees Retirement Plan {DWP},,2004 CAFR p 16,,CM,,,,,,,141,0,0,2004,38045.999,55804.9239999999,,,3.90099999999999,2448.39199999999,,96303.216,485511.425999999,,93648.88499999989,36284.1339999999,129933.0189999998,,,,,,,,,,-1508.8,378.360999999999,,,,710617.221999999,-302063.848999999,-302063.848999999,,,,,,,,-3585.34299999999,-2333.761,,,-307982.952999999,,5961400.23799999
Los Angeles Water and Power Employees Retirement Plan {DWP},,2005 CAFR p 16,,CM,,,,,,,141,0,0,2005,38855.089,75490.1429999999,,,1.167,2532.92999999999,,116879.329,305200.360999999,,87003.103,38440.7189999999,125443.8219999999,,,,,,,,,,-10151.468,1087.476,,,,538459.52,-311551.053,-311551.053,,,,,,,,-3977.223,-2116.592,,,-317644.868,,6182214.88999999
Los Angeles Water and Power Employees Retirement Plan {DWP},,2006 CAFR P 17,,CM,,,,,,,141,0,0,2006,41324.8949999999,101556.257,,,4.897,2909.277,,145795.326,371692.750999999,,118403.796,37921.3649999999,156325.1609999999,,,,,,,,,,-14406.821,28837.3129999999,-25711.94,,,662531.79,-325873.101,-325873.101,,,,,,,,-3424.377,-2209.66899999999,,,-331507.147,,6513239.53299999
Los Angeles Water and Power Employees Retirement Plan {DWP},,2007 CAFR p 20,,CM,,,,,,,141,0,0,2007,47049.5539999999,129154.539,,,10.8919999999999,3549.724,,179764.709,890825.633999999,,134892.788,47966.411,182859.199,,,,,,,,,,-17314,36668.841,-34304.2679999999,,10784.251,1249284.36599999,-338340.500999999,-338340.500999999,,,,,,,,-3546.079,-2809.523,,,-344696.103,,7417827.796
Los Angeles Water and Power Employees Retirement Plan {DWP},,2008 CAFR p 21,,CM,,,,,,,141,0,0,2008,48683.048,141862.125999999,,,10.999,4195.095999999991,,194751.269,-510642.656,,139271.128999999,52037.9259999999,191309.0549999989,5898.282,,,,,,,,,-19563.128,31903.753,-24900.168,,155.264,-131088.329,-353178.784999999,-353178.784999999,,,,,,,,-6232.95399999999,-3396.913,,,-362808.652,,6923930.815
Los Angeles Water and Power Employees Retirement Plan {DWP},,2009 CAFR p 22,,CM,,,,,,,141,0,0,2009,59394.076,145941.274999999,,,10.936,4088.598,,209434.885,-1241330.34199999,,128804.687,51070.3419999999,179875.0289999999,6250.783,,-864.9249999999991,,,,,,,-14517.838,11287.941,-4273.125,,52.545,-854085.047,-363691.635,-363691.635,,,,,,,,-3951.90599999999,-3324.444,,,-370967.984999999,,5698877.78299999
Los Angeles Water and Power Employees Retirement Plan {DWP},,2010 CAFR p 22,,CM,,,,,,,141,0,0,2010,71240.553,201033.238,,,5.5,4463.14099999999,,276742.431999999,509797.037,,117506.242,55682.9559999999,173189.1979999999,4597.10999999999,,502.572999999999,,,,,,,-17063.4049999999,2712.273,-119.364,,825.312,951183.165999999,-377051.65,-377051.65,,,,,,,,-3006.724,-3727.206,,,-383785.586,,6266275.36899999
Los Angeles Water and Power Employees Retirement Plan {DWP},,2011 CAFR p 23,,CM,,,,,,,141,0,0,2011,65954.3289999999,286699.384,,,11.278,4569.027,,357234.017999999,1007966.088,,121745.341,69527.2759999999,191272.6169999999,5626.76199999999,,2455.36499999999,,,,,,,-21252.715,2579.206,-276.807,,868.154,1546472.688,-396136.14,-396136.14,,,,,,,,-2381.657,-3893.338,,,-402411.135,,7410336.922
Los Angeles Water and Power Employees Retirement Plan {DWP},,2012  CAFR p 23,Retirement Fund,CM,,,,,,,141,0,0,2012,60088.614,321688.918999999,,,,4308.43699999999,,386085.97,-166352.568,,111719.554999999,72539.05899999991,184258.6139999989,7844.394,,-998.576,,,,,,,-20488.839,3398.752,-575.203999999999,,633.610999999999,393806.153999999,-410814.066999999,-410814.066999999,,,,,,,,-5526.89599999999,-3658.237,,,-419999.2,,7384143.876
Los Angeles Water and Power Employees Retirement Plan {DWP},,,,CM,,,,,,,141,0,0,2013,69633.44899999999,368426.348,,,,4392.846,,442452.643,748924.297,,88458.815,86760.743,175219.558,14190.284,,836.711,,,,,,,-23496.492,1597.698,-282.446,,2689.537,1362131.79,-432708.113,-432708.113,,,,,,,,-5819.253,-3736.871,,,-442264.237,,8304011.429
Los Angeles Water and Power Employees Retirement Plan {DWP},,2014 CAFR p 23,,CM,,,,,,,141,0,0,2014,72299.526,384265.892,,,,4872.432,,461437.85,1240972.86,,74307.486,96747.72,171055.206,18493.818,,206.985,,,,,,,-28006.541,2541.704,-560.646,,982.812,1867124.048,-457558.214,-457558.214,,,,,,,,-6038.826,-4221.234,,,-467818.174,,9703317.302999999
Los Angeles Water and Power Employees Retirement Plan {DWP},,2015 CAFR p 23,,TP,,,,,,,141,0,0,2015,68552.375,376902.022,,,,5329.846,,450784.243,264809.481,,67064.083,84864.193,151928.276,20032.089,,2185.222,,,,,,,-30858.155,2399.325,-557.1420000000001,,839.013,861562.352,-480465.024,-480465.024,,,,,,,,-5501.886,-4612.476,,,-490579.386,,10074300.269
Los Angeles Water and Power Employees Retirement Plan {DWP},,2016 CAFR p 22,,CM,,,,,,,141,0,0,2016,75068.523,362359.894,,,,5899.162,,443327.579,-62475.946,,86397.427,70001.976,156399.403,22471.225,,2743.377,,,,,,,-28699.153,4507.588,-1291.836,,2153.323,539135.5600000001,-505591.726,-505591.726,,,,,,,,-4893.26,-5108.115,,,-515593.101,,10097842.728
Orange County Employees Retirement System {ERS},,2001 CAFR p 19,,CM,,,,,,,142,0,0,2001,68635,12060,,,,,,80695,-289021,,106432,12876,119308,28493,,-2910,11621,,,,,,-18929,2271,-691,,,-69163,-163378,-163378,,,,,,,,-5896,-7146,,,-176420,,4562541
Orange County Employees Retirement System {ERS},,2002 CAFR p 30,,CM,,,,,,,142,0,0,2002,77917,12991,,,,,,90908,-391903,,85830,10963,96793,34939,,-4273,12354,,,,,,-18266,1580,-461,,347,-177982,-181549,-181549,,,,,,,,-4482,-8279,,,-194310,,4190249
